model1_fake,model1_real
0.5355066061630089,0.464493393836991
0.8286412648378798,0.1713587351621202
0.8229902733523812,0.17700972664761883
0.07974901342137419,0.9202509865786258
0.9553190431870995,0.04468095681290054
0.04072530943733954,0.9592746905626605
0.0549242983950714,0.9450757016049286
0.07894276137790768,0.9210572386220923
0.6119638304271416,0.38803616957285836
0.9270711893638428,0.07292881063615725
0.038109666774970186,0.9618903332250298
0.03239419151477552,0.9676058084852245
0.09009617383850876,0.9099038261614912
0.14037044963650025,0.8596295503634998
0.09347050253247069,0.9065294974675293
0.8355502892434254,0.16444971075657455
0.8466585130447613,0.15334148695523878
0.2708019582415625,0.7291980417584375
0.8184406231538107,0.1815593768461893
0.11516924745240498,0.884830752547595
0.07078429325947722,0.9292157067405228
0.04747729356576558,0.9525227064342344
0.9147831878532326,0.0852168121467674
0.1716828143112099,0.8283171856887901
0.5227009025337374,0.47729909746626265
0.07589865311240596,0.924101346887594
0.6153655179691734,0.3846344820308266
0.02200325541783188,0.9779967445821681
0.5986012356166825,0.4013987643833174
0.9227933776146832,0.07720662238531681
0.5936614217217517,0.4063385782782482
0.9062784823451314,0.09372151765486858
0.43823386703265454,0.5617661329673455
0.9243059891971239,0.07569401080287608
0.2342876660229215,0.7657123339770785
0.037431537697038,0.962568462302962
0.06970680742796798,0.930293192572032
0.07325841786913156,0.9267415821308684
0.7960134127941089,0.20398658720589116
0.7061582474763148,0.29384175252368516
0.3355832493193578,0.6644167506806422
0.8087744485219102,0.1912255514780899
0.4446504351638778,0.5553495648361222
0.09729898083617006,0.9027010191638299
0.03659784966992985,0.9634021503300702
0.25217523535056396,0.747824764649436
0.02564981962813151,0.9743501803718685
0.3196949285701719,0.6803050714298281
0.45132701487249083,0.5486729851275092
0.11209038516898262,0.8879096148310174
0.7377223979244472,0.2622776020755529
0.008544320138230477,0.9914556798617695
0.0175719104188109,0.9824280895811891
0.9022577877609239,0.09774221223907609
0.09109722116429375,0.9089027788357062
0.9757584630722393,0.02424153692776062
0.9682122573329972,0.031787742667002794
0.017838961820335508,0.9821610381796645
0.11954616889386382,0.8804538311061362
0.9376661734677937,0.062333826532206274
0.3126667488877787,0.6873332511122213
0.168403415649779,0.831596584350221
0.07912466642287341,0.9208753335771266
0.17933078917839407,0.8206692108216059
0.026955848509423896,0.9730441514905761
0.5965650270687619,0.4034349729312381
0.16699681449442205,0.833003185505578
0.04653583373136694,0.9534641662686331
0.8194998720624767,0.18050012793752337
0.34193934888875765,0.6580606511112423
0.9004685531001814,0.09953144689981865
0.8652309956211215,0.13476900437887845
0.7341839937729906,0.26581600622700946
0.9166361841821447,0.08336381581785529
0.3166286206486659,0.6833713793513341
0.9681785417278261,0.03182145827217386
0.022310383866666728,0.9776896161333333
0.5756373049819943,0.4243626950180057
0.9423889057449971,0.05761109425500293
0.29079690240975486,0.7092030975902451
0.9417053763261474,0.05829462367385264
0.4954490833078612,0.5045509166921388
0.027806794733275297,0.9721932052667247
0.3479990547163575,0.6520009452836425
0.01182167482717722,0.9881783251728228
0.11689203749667054,0.8831079625033295
0.21813319875717097,0.781866801242829
0.3145518700394605,0.6854481299605395
0.4269669039832982,0.5730330960167018
0.8433038138557545,0.15669618614424558
0.8390870329381702,0.1609129670618298
0.7155817456741305,0.2844182543258695
0.8388525816228156,0.16114741837718433
0.0824120455407682,0.9175879544592318
0.11250257221717885,0.8874974277828211
0.8297806016579761,0.170219398342024
0.7109386642403016,0.2890613357596984
0.958145134582226,0.041854865417773904
0.5406661812905065,0.4593338187094935
0.12878220332625068,0.8712177966737493
0.7071612630777548,0.2928387369222451
0.9420202870912596,0.05797971290874033
0.07646577522949238,0.9235342247705076
0.3161548457496046,0.6838451542503954
0.952071625629674,0.04792837437032608
0.9837751074106871,0.01622489258931297
0.7283529225244221,0.27164707747557787
0.6794333709258854,0.3205666290741146
0.2596990687903421,0.7403009312096579
0.08588638506669155,0.9141136149333084
0.17970246503209286,0.8202975349679071
0.7803956523576383,0.21960434764236167
0.30285783081115547,0.6971421691888445
0.8992755731263837,0.10072442687361631
0.5693173172793926,0.43068268272060745
0.19104831080000018,0.8089516891999998
0.07140479483302697,0.928595205166973
0.8273420894095307,0.17265791059046928
0.33381820262388984,0.6661817973761102
0.40545758955911393,0.5945424104408861
0.11674268183458525,0.8832573181654148
0.6407150613720145,0.35928493862798544
0.768443921601776,0.231556078398224
0.4883622048135162,0.5116377951864838
0.38522018283162074,0.6147798171683793
0.8698709756026369,0.1301290243973631
0.6405990713962798,0.3594009286037202
0.9201990314182705,0.07980096858172951
0.026285158900523742,0.9737148410994763
0.7621107192695484,0.23788928073045154
0.16253549865993566,0.8374645013400643
0.20400944292386758,0.7959905570761324
0.8725893154553523,0.1274106845446477
0.307161496744484,0.692838503255516
0.009847322885143894,0.9901526771148561
0.1537188636984388,0.8462811363015612
0.4402438697947404,0.5597561302052596
0.8344994644852048,0.1655005355147952
0.048532081476490574,0.9514679185235094
0.6655075538016759,0.33449244619832413
0.7672595668159068,0.23274043318409324
0.504609678708103,0.495390321291897
0.800408426395357,0.1995915736046429
0.6718070384670782,0.3281929615329218
0.34725531539834187,0.6527446846016581
0.9122701461267851,0.08772985387321487
0.08678694382312946,0.9132130561768705
0.020472847975241515,0.9795271520247585
0.9585269722704967,0.04147302772950333
0.9031925358649832,0.09680746413501687
0.8715548127446598,0.12844518725534015
0.16898687660444411,0.8310131233955559
0.38565899547668214,0.6143410045233179
0.8443955936077526,0.15560440639224735
0.7163097416372781,0.28369025836272194
0.6653996999466528,0.3346003000533472
0.7614972314019712,0.23850276859802882
0.6568175547403274,0.3431824452596726
0.03144542755531099,0.968554572444689
0.05166950845010221,0.9483304915498978
0.19148454127414694,0.8085154587258531
0.7823647994856461,0.2176352005143539
0.12534018155760218,0.8746598184423978
0.6336715412981426,0.3663284587018574
0.15740217534157763,0.8425978246584224
0.8691135743129104,0.1308864256870897
0.08210970737329015,0.9178902926267098
0.041987429260207265,0.9580125707397927
0.6963341480188916,0.30366585198110846
0.2939847066417556,0.7060152933582444
0.22209095513580446,0.7779090448641955
0.8353563392250721,0.16464366077492787
0.42944382187218666,0.5705561781278133
0.9504974309673808,0.04950256903261921
0.9660879132041024,0.03391208679589767
0.09995513450427229,0.9000448654957277
0.9610318830799531,0.038968116920046814
0.5639361675482455,0.43606383245175445
0.8040568666006678,0.19594313339933223
0.35995764088246496,0.640042359117535
0.11762460013088438,0.8823753998691156
0.8439994138050407,0.15600058619495924
0.66700310026663,0.33299689973337
0.22346546039434678,0.7765345396056532
0.43609824371117256,0.5639017562888274
0.04237395534737698,0.957626044652623
0.6630744927239052,0.3369255072760949
0.33844903681957483,0.6615509631804252
0.2789464840354622,0.7210535159645378
0.9377999492798124,0.06220005072018764
0.2558415733497563,0.7441584266502437
0.839280464827475,0.16071953517252502
0.9782497591228192,0.021750240877180856
0.591058210496131,0.40894178950386895
0.8445677485482664,0.15543225145173356
0.9245977349561934,0.07540226504380662
0.12493452212735101,0.875065477872649
0.191840940562645,0.808159059437355
0.2490037017629705,0.7509962982370295
0.8659687999884487,0.1340312000115513
0.7970514666684763,0.2029485333315238
0.13971266066615562,0.8602873393338444
0.8440635273793211,0.15593647262067892
0.7908830207384012,0.20911697926159875
0.4674856561083808,0.5325143438916192
0.254509470819418,0.745490529180582
0.07003366233416763,0.9299663376658324
0.6261504693023339,0.3738495306976661
0.023172869692244413,0.9768271303077556
0.055931041088664535,0.9440689589113355
0.7297902910154912,0.27020970898450875
0.2901360380602057,0.7098639619397943
0.5874072294950918,0.41259277050490817
0.8870594603501549,0.11294053964984502
0.49573473786846134,0.5042652621315387
0.8219069704672337,0.17809302953276623
0.022868571120019943,0.9771314288799801
0.5860339613142476,0.4139660386857525
0.5638160292842495,0.43618397071575055
0.9392377466645553,0.06076225333544471
0.8272216398178942,0.17277836018210582
0.018836151518632605,0.9811638484813674
0.9791938884585726,0.0208061115414274
0.1505539926119528,0.8494460073880472
0.9868157858707086,0.013184214129291418
0.02635927748328204,0.973640722516718
0.2526705322971424,0.7473294677028576
0.573623624171109,0.42637637582889104
0.877282620841255,0.12271737915874507
0.3655569541112914,0.6344430458887086
0.10427213993641138,0.8957278600635886
0.8857799685466249,0.11422003145337509
0.23806777087469244,0.7619322291253076
0.6887907009701995,0.31120929902980055
0.8955562479620859,0.1044437520379141
0.4714849601460943,0.5285150398539057
0.48069181334578426,0.5193081866542157
0.022756019816917994,0.977243980183082
0.770055651505531,0.229944348494469
0.9583836509081571,0.04161634909184292
0.5981525348917411,0.4018474651082588
0.1458301435368854,0.8541698564631146
0.037699898069185056,0.9623001019308149
0.9723934480367111,0.02760655196328884
0.9277868404000968,0.0722131595999031
0.12724608914912594,0.8727539108508741
0.0538918781865273,0.9461081218134727
0.3320349895202014,0.6679650104797986
0.01530653998913567,0.9846934600108643
0.6762198296517807,0.3237801703482193
0.6933071924452552,0.3066928075547449
0.18882694250398657,0.8111730574960134
0.8619225032336926,0.13807749676630737
0.7773265119117795,0.2226734880882205
0.9108167771775235,0.08918322282247654
0.03041712337315161,0.9695828766268484
0.5194440298656465,0.48055597013435347
0.4504216904842355,0.5495783095157645
0.10797636220882734,0.8920236377911727
0.5018866174041973,0.49811338259580273
0.3543713065094546,0.6456286934905454
0.24597040400879877,0.7540295959912012
0.7429123799629642,0.25708762003703584
0.2380157661227016,0.7619842338772984
0.9617145023099013,0.0382854976900987
0.6236221605946592,0.37637783940534075
0.9092010420811021,0.09079895791889796
0.6765412867012698,0.3234587132987302
0.4474171653184251,0.5525828346815749
0.5611387603960405,0.43886123960395956
0.8133080122847545,0.1866919877152456
0.8226847407044268,0.17731525929557326
0.6277387217210135,0.3722612782789865
0.7334815100737994,0.26651848992620064
0.7453048324804326,0.2546951675195675
0.9616455413657751,0.03835445863422498
0.8412965562748349,0.1587034437251651
0.006527862876369195,0.9934721371236308
0.1259267979077502,0.8740732020922498
0.05218612707139114,0.9478138729286089
0.6750686585617728,0.3249313414382272
0.3190905662458232,0.6809094337541768
0.6643843929248466,0.33561560707515337
0.7628557909930784,0.2371442090069215
0.7506466123638598,0.2493533876361402
0.6402615091612376,0.35973849083876236
0.5590916774514189,0.44090832254858114
0.23131354547489724,0.7686864545251028
0.980632572960978,0.019367427039021914
0.6006150622877855,0.39938493771221445
0.867465613273039,0.13253438672696102
0.08161334996813807,0.9183866500318619
0.6856449617701111,0.31435503822988886
0.8998458753128379,0.10015412468716212
0.07344558586678362,0.9265544141332164
0.3915410394080494,0.6084589605919506
0.0263582981969962,0.9736417018030038
0.364992721186413,0.635007278813587
0.12665802973084272,0.8733419702691573
0.08347116170013535,0.9165288382998646
0.9267644451802287,0.07323555481977125
0.7316882212226984,0.2683117787773016
0.11645685012210605,0.883543149877894
0.6000826873685843,0.3999173126314158
0.5446609669518615,0.4553390330481385
0.0772034792412789,0.9227965207587211
0.9957163717258789,0.004283628274121129
0.6597369239427138,0.3402630760572862
0.06661273889495323,0.9333872611050468
0.09477492501560436,0.9052250749843956
0.30300950601065035,0.6969904939893496
0.20379697097294858,0.7962030290270514
0.3257504280115917,0.6742495719884083
0.06243820102636888,0.9375617989736311
0.07823395058551486,0.9217660494144851
0.8224819678515733,0.17751803214842662
0.21320987793824608,0.7867901220617539
0.1715125881071098,0.8284874118928902
0.0982599589093438,0.9017400410906562
0.15020136543745555,0.8497986345625445
0.03389776976641157,0.9661022302335884
0.5564857805629537,0.4435142194370462
0.5066410457715695,0.4933589542284304
0.14443096924279553,0.8555690307572045
0.008339608061600057,0.9916603919383999
0.1905321710964084,0.8094678289035916
0.9009678076998299,0.0990321923001701
0.26259828268808705,0.737401717311913
0.01781701897074983,0.9821829810292502
0.12280822711768624,0.8771917728823138
0.6236934774063283,0.3763065225936717
0.7310265553575641,0.26897344464243594
0.6481086253102271,0.35189137468977294
0.8768547308312298,0.12314526916877024
0.6095912319484771,0.3904087680515229
0.9798543202180039,0.020145679781996113
0.9500093521090605,0.04999064789093953
0.31400987378286405,0.685990126217136
0.8524515853089726,0.14754841469102742
0.6416286694960018,0.3583713305039982
0.08963409775711773,0.9103659022428823
0.7377874068162574,0.26221259318374257
0.24443629171140158,0.7555637082885984
0.06656165000089731,0.9334383499991027
0.8403612861475558,0.15963871385244424
0.8409201033166751,0.15907989668332492
0.057733655660117233,0.9422663443398828
0.3177285148164255,0.6822714851835745
0.1493841820040016,0.8506158179959984
0.09320293967209092,0.9067970603279091
0.2826523767666641,0.7173476232333359
0.7532987892718623,0.24670121072813764
0.7751534106064583,0.22484658939354177
0.16599321185326932,0.8340067881467307
0.6642075839560118,0.3357924160439882
0.04132836116590999,0.95867163883409
0.047393233444391614,0.9526067665556084
0.2891313289260182,0.7108686710739818
0.282515110748905,0.717484889251095
0.4939544599962242,0.5060455400037758
0.04051587783543009,0.9594841221645699
0.0576956727513408,0.9423043272486592
0.6513979856377918,0.3486020143622081
0.9633045674632793,0.0366954325367207
0.13798913184877126,0.8620108681512287
0.6815279435035155,0.3184720564964845
0.2240813530203517,0.7759186469796483
0.8600426058553748,0.13995739414462519
0.13878865666841023,0.8612113433315898
0.0863174116879315,0.9136825883120685
0.08041948053398507,0.9195805194660149
0.915650794056636,0.08434920594336406
0.7334815100737994,0.26651848992620064
0.13098244775828927,0.8690175522417107
0.22585910768835815,0.7741408923116418
0.008318842681205751,0.9916811573187942
0.2208535900707893,0.7791464099292107
0.09866736267737886,0.9013326373226211
0.1333915649972215,0.8666084350027785
0.7669819703579934,0.2330180296420066
0.901446417380353,0.09855358261964697
0.12115554147931085,0.8788444585206892
0.20725659527064055,0.7927434047293594
0.8181179440286803,0.18188205597131965
0.5397010675442009,0.46029893245579906
0.44015268490718884,0.5598473150928112
0.7421313196092675,0.2578686803907325
0.606421736889246,0.39357826311075395
0.2639483578668905,0.7360516421331095
0.8101155586073524,0.18988444139264757
0.036907770332415546,0.9630922296675845
0.016805604953729847,0.9831943950462702
0.7946881393876595,0.20531186061234055
0.2550571601810141,0.7449428398189859
0.9258382107367054,0.07416178926329459
0.891362769509726,0.10863723049027396
0.9347838999481157,0.0652161000518843
0.95103395376076,0.048966046239239946
0.7135007164015092,0.2864992835984908
0.9314332865253001,0.0685667134746999
0.8574456389519096,0.14255436104809038
0.11531523242401309,0.8846847675759869
0.8086457624275364,0.19135423757246361
0.2963618390194167,0.7036381609805833
0.6402350622294519,0.3597649377705481
0.16435822394598087,0.8356417760540191
0.5243857713846518,0.47561422861534813
0.8503084905932825,0.14969150940671755
0.6695518176081995,0.3304481823918005
0.914647285540406,0.08535271445959398
0.756771059115759,0.24322894088424096
0.14579507621754717,0.8542049237824528
0.8283263360364399,0.17167366396356007
0.920381498141909,0.079618501858091
0.6263823416654503,0.37361765833454974
0.8415449771826682,0.15845502281733184
0.29953028223022427,0.7004697177697757
0.932674197314272,0.06732580268572798
0.3241246899670065,0.6758753100329935
0.7477699039367246,0.2522300960632754
0.9252151417372293,0.07478485826277068
0.5079359207625671,0.4920640792374329
0.7307546305110426,0.26924536948895744
0.7974828416899126,0.2025171583100874
0.4877429893067021,0.5122570106932979
0.2914385894317133,0.7085614105682867
0.6463966615418703,0.35360333845812975
0.8510186632066064,0.14898133679339368
0.9786310707031757,0.021368929296824338
0.8520899168714261,0.14791008312857393
0.991192140233481,0.008807859766518992
0.48675037532730014,0.5132496246726999
0.02525210650176246,0.9747478934982375
0.784356566342847,0.21564343365715297
0.9091193112038033,0.09088068879619673
0.8388164212711613,0.1611835787288387
0.27104588574173494,0.7289541142582651
0.03767797550837526,0.9623220244916247
0.7508475910975515,0.24915240890244852
0.902244360712254,0.09775563928774603
0.8015379150906811,0.19846208490931894
0.8726269743739941,0.12737302562600591
0.14290148340269704,0.857098516597303
0.9798739378624134,0.020126062137586623
0.6845318709735817,0.31546812902641824
0.9849623966403847,0.015037603359615365
0.8169327841662164,0.18306721583378363
0.871197250908718,0.12880274909128198
0.7418070888283719,0.2581929111716281
0.8235300454761749,0.17646995452382513
0.02855005213512707,0.9714499478648729
0.05989032113480286,0.9401096788651971
0.06971112780774413,0.9302888721922559
0.36155847476068836,0.6384415252393116
0.8386945617905526,0.16130543820944745
0.8882556107294882,0.11174438927051174
0.14648738830558217,0.8535126116944178
0.7363575834152922,0.2636424165847078
0.12037824915237105,0.879621750847629
0.5257265021393703,0.47427349786062967
0.09339179802219888,0.9066082019778011
0.040884687388982544,0.9591153126110175
0.9062856943369891,0.09371430566301084
0.5790094525275828,0.42099054747241715
0.17426363983982163,0.8257363601601784
0.9681785417278261,0.03182145827217386
0.9287660479073279,0.07123395209267215
0.8924034621642521,0.10759653783574782
0.3456879380894641,0.6543120619105359
0.4366295426202068,0.5633704573797932
0.05306117445493819,0.9469388255450618
0.1898416944230804,0.8101583055769196
0.9915716674293932,0.008428332570606855
0.8010523322372398,0.1989476677627602
0.17159001721157696,0.828409982788423
0.12006603666054605,0.879933963339454
0.8710505609856083,0.12894943901439168
0.3374480784699895,0.6625519215300105
0.3671750824018636,0.6328249175981364
0.0730878344758471,0.9269121655241529
0.8241952520660525,0.17580474793394749
0.8621781737613421,0.1378218262386579
0.9365037045439703,0.06349629545602979
0.34143941546713685,0.6585605845328631
0.7512674498837173,0.24873255011628276
0.1720052150562632,0.8279947849437368
0.627645101991875,0.3723548980081251
0.9419645929790429,0.058035407020957094
0.06768858927376298,0.932311410726237
0.8175022343171076,0.18249776568289244
0.7567189543621574,0.24328104563784256
0.026796497907157768,0.9732035020928422
0.41191246345138033,0.5880875365486197
0.8287192080470962,0.17128079195290374
0.7125661865917794,0.28743381340822055
0.14021412179994186,0.8597858782000581
0.15787118788329246,0.8421288121167075
0.6705058617540874,0.32949413824591256
0.8745015579196207,0.12549844208037927
0.4648892198111053,0.5351107801888947
0.06197942017466673,0.9380205798253333
0.13512603937302814,0.8648739606269719
0.2913828359876868,0.7086171640123132
0.15433846075641267,0.8456615392435873
0.9032952569427148,0.0967047430572851
0.7278445840658172,0.2721554159341828
0.7568252511609871,0.24317474883901288
0.9235029285906904,0.0764970714093096
0.03342735583585599,0.966572644164144
0.474857396942021,0.525142603057979
0.8298665652204082,0.1701334347795918
0.02821855444847654,0.9717814455515235
0.12542452581854557,0.8745754741814544
0.5702827852410017,0.42971721475899827
0.8669030178008776,0.1330969821991223
0.6010684809987803,0.39893151900121976
0.7687420925281183,0.23125790747188169
0.8277608059098114,0.17223919409018867
0.010241853262343836,0.9897581467376562
0.841153962947663,0.158846037052337
0.7323042272839873,0.26769577271601275
0.06791047086169222,0.9320895291383078
0.013607557971012318,0.9863924420289877
0.1718098346137681,0.8281901653862319
0.8086779584321089,0.19132204156789118
0.01974472291326501,0.980255277086735
0.46225019122930155,0.5377498087706984
0.8737055639435496,0.12629443605645047
0.014376463298627185,0.9856235367013728
0.31195920813286737,0.6880407918671326
0.16327543319464277,0.8367245668053572
0.9619224041430108,0.03807759585698928
0.7298551257271315,0.2701448742728685
0.7712996961649354,0.22870030383506454
0.4338224753635036,0.5661775246364964
0.6946019838848936,0.30539801611510636
0.07716766130215602,0.922832338697844
0.8738159592460032,0.12618404075399678
0.5714328127753593,0.4285671872246407
0.0424962677810915,0.9575037322189085
0.7504723658799138,0.24952763412008616
0.7649397484721508,0.23506025152784918
0.019721216867055635,0.9802787831329444
0.8555207645284184,0.1444792354715816
0.7074208817005174,0.2925791182994825
0.6378890016447079,0.3621109983552922
0.4362659404734899,0.5637340595265101
0.5434056417724824,0.4565943582275176
0.1802606952073751,0.8197393047926249
0.6840390745369946,0.3159609254630054
0.5108377770780324,0.4891622229219677
0.045350343645019664,0.9546496563549803
0.2963868230253611,0.7036131769746389
0.052943525421696336,0.9470564745783037
0.07191359946997633,0.9280864005300237
0.6319946778107857,0.36800532218921433
0.885336794302372,0.11466320569762797
0.7138966154635299,0.2861033845364701
0.6876495998764938,0.3123504001235063
0.7747218045700488,0.2252781954299512
0.5250116921201651,0.474988307879835
0.8832009893186591,0.11679901068134091
0.14442032006320638,0.8555796799367936
0.4220072844256245,0.5779927155743755
0.9828046146556648,0.017195385344335234
0.02403011903800545,0.9759698809619946
0.626391153222893,0.37360884677710704
0.09815672016142352,0.9018432798385765
0.7912683754334374,0.20873162456656255
0.883294330137739,0.11670566986226108
0.7222655587343256,0.2777344412656743
0.4772024250236713,0.5227975749763287
0.32714903754729097,0.672850962452709
0.09421727301714089,0.9057827269828591
0.16268297299633538,0.8373170270036646
0.7341192752746556,0.2658807247253444
0.733222669407553,0.26677733059244707
0.7700793076576968,0.2299206923423032
0.7911202509863886,0.20887974901361145
0.7938918465560943,0.20610815344390562
0.9102571931047344,0.08974280689526556
0.1966552250665784,0.8033447749334216
0.7782114418936481,0.22178855810635195
0.8530782041549378,0.14692179584506213
0.32696315822357047,0.6730368417764295
0.011113636668464544,0.9888863633315355
0.8059478614734708,0.1940521385265293
0.2042858029668515,0.7957141970331485
0.6976427943651211,0.30235720563487894
0.651637264787795,0.3483627352122049
0.4060389168358952,0.5939610831641048
0.21263000432282975,0.7873699956771703
0.911939052025628,0.08806094797437206
0.02376392857567966,0.9762360714243203
0.23516368728210923,0.7648363127178908
0.9423584865564013,0.057641513443598656
0.8123960653054614,0.18760393469453868
0.7496269138402352,0.2503730861597648
0.6879390466472779,0.31206095335272205
0.40847674082640717,0.5915232591735928
0.7830230683561136,0.2169769316438864
0.10960451799583404,0.890395482004166
0.0607934824584051,0.9392065175415949
0.9532698513097989,0.046730148690201076
0.9309392459110033,0.0690607540889967
0.5058950695210958,0.4941049304789043
0.987049047829557,0.012950952170442936
0.2933907871653897,0.7066092128346103
0.024264286010169056,0.9757357139898309
0.41085970972240193,0.5891402902775981
0.8010411617599089,0.19895883824009114
0.12740868422049823,0.8725913157795018
0.08146121948682683,0.9185387805131732
0.6599470284944936,0.3400529715055064
0.7700622118531111,0.22993778814688898
0.1482455864731982,0.8517544135268018
0.7455836910745771,0.2544163089254229
0.18260363244052802,0.817396367559472
0.05820148232513811,0.9417985176748619
0.562432926565736,0.4375670734342641
0.11119931839816388,0.8888006816018361
0.6308620318560219,0.3691379681439781
0.14716305684748865,0.8528369431525114
0.39410613461571764,0.6058938653842824
0.9750527532055739,0.02494724679442601
0.7972589121957332,0.2027410878042668
0.8359344144314447,0.1640655855685553
0.1187529712568497,0.8812470287431503
0.5541404346316743,0.44585956536832577
0.49483521915329387,0.5051647808467061
0.9145889385190481,0.08541106148095186
0.09823287958617322,0.9017671204138268
0.7623114405282148,0.2376885594717853
0.014741067442777811,0.9852589325572222
0.19679080401090787,0.8032091959890921
0.1981416957428579,0.8018583042571421
0.8423108207364095,0.15768917926359052
0.13260192942999915,0.8673980705700008
0.036598601611623094,0.9634013983883769
0.021073289524662808,0.9789267104753372
0.34783844583738954,0.6521615541626105
0.09178875762945438,0.9082112423705456
0.7717580911994187,0.2282419088005813
0.9316545538291715,0.06834544617082848
0.3834119756421316,0.6165880243578684
0.06305503047252159,0.9369449695274784
0.6082400267018633,0.3917599732981368
0.018142470460090432,0.9818575295399096
0.9493093571346658,0.0506906428653342
0.40615299119915504,0.593847008800845
0.8524839558332228,0.1475160441667772
0.9141666672391571,0.0858333327608429
0.02020204921933999,0.97979795078066
0.8139493548884056,0.18605064511159436
0.4489123442637908,0.5510876557362092
0.6776558953734566,0.3223441046265434
0.873809855877518,0.12619014412248197
0.6426431914774482,0.35735680852255186
0.023583835438557244,0.9764161645614428
0.11283025652285972,0.8871697434771403
0.13095162134583394,0.8690483786541661
0.8845916561429552,0.11540834385704479
0.09421550807161672,0.9057844919283833
0.1116981718525285,0.8883018281474715
0.8208825940112774,0.17911740598872264
0.8170608045500178,0.1829391954499822
0.2914499128602184,0.7085500871397816
0.8026737699437851,0.19732623005621486
0.05888386349102459,0.9411161365089754
0.22843051392476177,0.7715694860752382
0.06392266922708656,0.9360773307729134
0.44122832938017864,0.5587716706198214
0.8173473446916304,0.18265265530836963
0.6386580273779277,0.3613419726220723
0.8208194059216727,0.17918059407832737
0.9172969467669776,0.08270305323302239
0.22710390163979632,0.7728960983602037
0.18344333991568462,0.8165566600843154
0.04282357571949602,0.957176424280504
0.7156696575824404,0.28433034241755967
0.752129328210562,0.24787067178943797
0.9477731505984937,0.05222684940150632
0.7381127181222699,0.26188728187773014
0.18547163837914316,0.8145283616208568
0.9890485895259834,0.010951410474016642
0.10441393312578873,0.8955860668742113
0.39966400005517455,0.6003359999448254
0.8293540831333701,0.17064591686662992
0.4602195465543525,0.5397804534456475
0.7865794401560231,0.2134205598439769
0.19734609941712755,0.8026539005828724
0.18293511728351486,0.8170648827164851
0.14440551509687283,0.8555944849031272
0.6105986810353898,0.3894013189646101
0.46995625808587826,0.5300437419141217
0.8635510823510812,0.13644891764891878
0.8759037813826797,0.12409621861732038
0.516036573943125,0.483963426056875
0.09744938858611785,0.9025506114138822
0.1928414708089643,0.8071585291910357
0.1722270726251397,0.8277729273748603
0.5878865125816733,0.41211348741832665
0.01996551873307051,0.9800344812669295
0.04664510431342983,0.9533548956865702
0.9197630514610087,0.08023694853899133
0.8407658982681643,0.15923410173183578
0.46909263220902186,0.5309073677909781
0.022030284681315515,0.9779697153186845
0.3028886818223735,0.6971113181776265
0.7392802519543551,0.2607197480456449
0.9337740751488933,0.06622592485110665
0.6418176368282829,0.3581823631717172
0.030439508322044784,0.9695604916779552
0.050956283058734564,0.9490437169412654
0.16392183300372865,0.8360781669962714
0.11418243715017573,0.8858175628498243
0.3141209277022311,0.6858790722977689
0.15267984842212856,0.8473201515778714
0.7690919076953204,0.2309080923046795
